heartRate_cozie,light_cozie,noise_cozie,user_id,room,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
92.0,9.0,10.0,cresh20,14.0,76.028,46.0,57.0,25.5426,28.125,-0.9510565162951536,-0.3090169943749476,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
77.0,10.0,10.0,cresh20,14.0,78.5757,47.0,52.0,25.4227,28.25,-0.9999619230641712,-0.008726535498373577,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
70.0,10.0,10.0,cresh20,14.0,79.8126,47.0,51.0,25.381,28.375,-0.9969173337331279,0.07845909572784521,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
75.0,10.0,10.0,cresh20,14.0,81.0829,46.0,44.0,25.4529,28.375,-0.9896513868196702,0.14349262199117904,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,9.0
87.0,10.0,10.0,cresh20,11.0,84.3834,1161.0,47.0,27.0299,28.125,-0.9762960071199336,0.21643961393810246,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,9.0
80.0,10.0,10.0,cresh20,14.0,70.9552,42.0,61.0,25.9963,30.125,-0.8265897491271887,0.5628049276950685,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
86.0,10.0,10.0,cresh20,14.0,71.2657,43.0,61.0,26.0547,30.125,-0.8241261886220159,0.5664062369248325,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
78.0,10.0,10.0,cresh20,14.0,69.3817,42.0,53.0,26.0412,30.625,-0.7163019434246545,0.6977904598416801,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
70.0,10.0,10.0,cresh20,14.0,69.0879,43.0,53.0,26.0109,29.875,-0.6788007455329417,0.7343225094356856,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
86.0,10.0,10.0,cresh20,11.0,82.1224,1156.0,65.0,27.4889,29.5,-0.3461170570774934,0.938191335922484,0.9749279121818236,-0.22252093395631434,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.13793103448275862,0.13793103448275862,0.05172413793103448,0.03448275862068965,0.03448275862068965,0.0,10.0
93.0,10.0,10.0,cresh20,16.0,63.7392,333.0,60.0,24.7072,28.0,-0.4771587602596085,-0.8788171126619654,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
84.0,10.0,10.0,cresh20,16.0,62.601000000000006,335.0,46.0,25.0326,28.5,-0.6560590289905072,-0.7547095802227721,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
91.0,10.0,10.0,cresh20,16.0,62.9459,333.0,46.0,24.896,28.25,-0.6915130557822693,-0.7223639620597557,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
85.0,10.0,10.0,cresh20,16.0,62.2489,334.0,48.0,25.0743,28.625,-0.7132504491541813,-0.7009092642998511,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
90.0,10.0,10.0,cresh20,16.0,63.0482,333.0,64.0,24.752,29.25,-0.8929789434111368,-0.4500984410374354,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.515625,0.03125,0.03125,0.078125,0.296875,0.0,10.0
97.0,10.0,10.0,cresh20,0.0,53.9992,158.0,43.0,23.570999999999998,28.125,0.11320321376790687,-0.9935718556765876,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,10.0
83.0,10.0,10.0,cresh20,4.0,53.8752,68.0,45.0,23.8384,27.625,0.01745240643728344,-0.9998476951563912,0.43388373911755823,-0.9009688679024191,0.04444444444444445,0.2888888888888889,0.1111111111111111,0.06666666666666668,0.04444444444444445,0.0,0.17894736842105266,0.3105263157894737,0.015789473684210527,0.08947368421052633,0.09473684210526316,0.0,10.0
