heartRate_cozie,light_cozie,noise_cozie,user_id,room,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
77.0,10.0,11.0,cresh12,1.0,78.078,297.0,65.0,29.9423,31.875,-0.838670567945424,-0.544639035015027,-0.433883739117558,-0.9009688679024191,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
90.0,9.0,10.0,cresh12,1.0,64.2004,225.0,66.0,30.7573,31.75,-0.2965415749755708,-0.9550199444571866,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
88.0,9.0,10.0,cresh12,1.0,64.3342,202.0,66.0,30.6983,31.5,-0.3131638064837496,-0.9496991262018771,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
64.0,9.0,11.0,cresh12,1.0,74.7591,213.0,69.0,29.8518,31.875,-0.3947438563842672,-0.9187912101488984,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
68.0,10.0,11.0,cresh12,1.0,74.8674,197.0,66.0,29.8665,31.75,-0.4617486132350338,-0.8870108331782218,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
94.0,10.0,10.0,cresh12,14.0,77.0794,25.0,46.0,25.3225,28.5,-0.5735764363510462,-0.8191520442889917,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
77.0,10.0,10.0,cresh12,14.0,77.7336,26.0,45.0,25.3945,27.875,-0.6293203910498376,-0.7771459614569708,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
69.0,10.0,10.0,cresh12,14.0,76.3348,25.0,45.0,25.4091,27.25,-0.6755902076156601,-0.7372773368101241,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
63.0,10.0,10.0,cresh12,14.0,78.81,26.0,47.0,25.2339,27.0,-0.7283709698824001,-0.6851829903263593,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
66.0,10.0,10.0,cresh12,14.0,82.7373,26.0,47.0,25.6897,27.0,-0.7460573750616994,-0.6658816660008344,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
69.0,10.0,10.0,cresh12,14.0,77.0247,26.0,45.0,25.381,26.75,-0.7743926440821854,-0.6327053285625163,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
83.0,10.0,10.0,cresh12,14.0,77.4279,26.0,50.0,25.2777,29.125,-0.8265897491271884,-0.5628049276950688,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
68.0,10.0,10.0,cresh12,14.0,78.2985,25.0,55.0,25.3225,26.875,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
59.0,10.0,10.0,cresh12,14.0,77.3851,25.0,46.0,25.2641,26.5,-0.8968727415326883,-0.44228869021900136,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
